prospect_id,mlb_player_id,name,position,season,level,team,games,pa,ab,r,h,doubles,triples,hr,rbi,bb,ibb,so,sb,cs,hbp,sf,avg,obp,slg,ops,babip,iso,bb_rate,k_rate,power_speed_number,bb_per_k,xbh,xbh_rate,sb_success_rate,target_avg,target_obp,target_slg,target_ops,target_bb_rate,target_k_rate,target_hr_per_600,target_sb_per_600,target_rbi_per_600,target_r_per_600,target_career_games,target_career_pa,target_iso,hit_future,game_power_future,raw_power_future,speed_future,fielding_future
9496,668939,Adley Rutschman,C,2021,AAA,,43,185,157,25.0,49,9,2,5,20,24,0.0,33,2.0,2.0,2.0,2.0,0.35725581395348837209,0.42700000000000000000,0.52230232558139534884,0.94930232558139534884,0.36197674418604651163,0.16504651162790697675,0.12972972972972974,0.1783783783783784,2.857142857142857,0.7272727272727273,16,0.10191082802547771,0.5,0.26140012845215155,0.34651810584958215,0.43050217149110953,0.7865070836840747,0.11977715877437325,0.1615598885793872,17.381615598885794,2.0055710306406684,67.1866295264624,74.20612813370474,40,2160,0.16910204303895798,,,,,
9509,682985,Riley Greene,LF,2021,AAA,,40,185,159,36.0,49,9,3,8,30,22,1.0,51,4.0,0.0,3.0,1.0,0.28312500000000000000,0.37957500000000000000,0.48160000000000000000,0.86117500000000000000,0.41752631578947368421,0.19847500000000000000,0.11891891891891893,0.2756756756756757,5.333333333333333,0.43137254901960786,20,0.12578616352201258,1.0,0.2669826224328594,0.3335684062059238,0.4181834370706516,0.7639828153602582,0.09520451339915374,0.2750352609308886,16.925246826516222,5.077574047954866,64.73906911142454,75.74047954866009,40,2073,0.15120081463779217,,,,,
9498,669004,MJ Melendez,LF,2021,AAA,,44,185,151,,44,4,3,13,38,32,,39,,,,,,,,,,0,0.17297297297297298,0.21081081081081082,0.0,0.8205128205128205,20,0.13245033112582782,0.0,0.2206405693950178,0.2980466288594833,0.3930133401825333,0.6904456528590157,0.10270951480781348,0.2608695652173913,19.281663516068054,4.536862003780718,61.247637051039696,62.759924385633276,40,1652,0.1723727707875155,,,,,
9511,683737,Michael Busch,1B,2022,AAA,,111,504,444,87.0,118,32,0,21,79,50,,131,3.0,2.0,5.0,5.0,,0.32054054054054054054,0.47576576576576576577,0.79630630630630630631,,0.47576576576576576577,0.0992063492063492,0.25992063492063494,5.25,0.3816793893129771,53,0.11936936936936937,0.6,0.2490842490842491,0.3217741935483871,0.40122101835524654,0.7324298676714784,0.10241935483870968,0.2645161290322581,27.580645161290324,3.387096774193548,78.38709677419355,77.41935483870968,30,1240,0.15213676927099745,,,,,
9513,687401,Joey Ortiz,SS,2022,AAA,,26,115,104,22.0,36,7,2,4,14,9,,17,6.0,1.0,1.0,1.0,,0.43384615384615384615,0.60930769230769230769,1.0431538461538462,,0.60930769230769230769,0.0782608695652174,0.14782608695652175,4.8,0.5294117647058824,13,0.125,0.8571428571428571,0.23329798515376457,0.2882968601332065,0.3083432751962899,0.5852623404326234,0.07897240723120837,0.17697431018078022,10.275927687916269,14.272121788772596,62.226450999048524,70.78972407231208,30,1051,0.07504529004252533,,,,,
9500,669304,Jose Miranda,3B,2021,AAA,,80,373,341,61.0,117,24,0,17,56,25,1.0,49,0.0,2.0,6.0,1.0,0.36685000000000000000,0.42412500000000000000,0.68236250000000000000,1.1064875000000000,0.35473750000000000000,0.31551250000000000000,0.06702412868632708,0.13136729222520108,0.0,0.5102040816326531,41,0.12023460410557185,0.0,0.26646403242147926,0.29887218045112784,0.37108672718240526,0.6694020469222779,0.05169172932330827,0.17011278195488722,15.225563909774435,1.6917293233082706,72.18045112781954,56.954887218045116,40,1100,0.104622694760926,,,,,
9508,681297,Colton Cowser,LF,2022,AAA,,27,124,105,23.0,23,7,0,5,11,13,,38,0.0,0.0,6.0,0.0,,0.29444444444444444444,0.29633333333333333333,0.59077777777777777778,,0.29633333333333333333,0.10483870967741936,0.3064516129032258,0.0,0.34210526315789475,12,0.11428571428571428,0.0,0.21645997745208567,0.2845691382765531,0.3651048381149052,0.684217829150715,0.09218436873747494,0.3226452905811623,24.04809619238477,14.428857715430862,67.93587174348697,76.95390781563125,30,998,0.1486448606628195,,,,,
9505,676059,Jordan Westburg,3B,2022,AAA,,91,413,362,64.0,99,25,3,18,74,44,,90,9.0,3.0,6.0,1.0,,0.36314285714285714286,0.58790109890109890110,0.95104395604395604396,,0.58790109890109890110,0.10653753026634383,0.2179176755447942,12.0,0.4888888888888889,46,0.1270718232044199,0.75,0.26365546218487396,0.29795520934761444,0.46724787567816706,0.7936642083284745,0.053554040895813046,0.22687439143135346,22.20058422590068,5.842259006815969,74.19668938656281,82.96007789678676,30,1027,0.2035924134932931,,,,,
9499,669065,Kyle Stowers,LF,2021,AAA,,22,93,81,10.0,22,2,0,3,11,12,0.0,32,1.0,0.0,0.0,0.0,0.21400000000000000000,0.29759090909090909091,0.35759090909090909091,0.65518181818181818182,0.34000000000000000000,0.14359090909090909091,0.12903225806451613,0.34408602150537637,1.5,0.375,5,0.06172839506172839,1.0,0.20766773162939298,0.2529411764705882,0.26715700156325156,0.5272030423280424,0.061764705882352944,0.3382352941176471,10.588235294117647,0.0,61.764705882352935,47.647058823529406,40,797,0.059489269933858585,,,,,
9489,640492,José Azocar,LF,2021,AAA,,49,201,190,26.0,55,14,8,0,27,6,0.0,45,17.0,3.0,1.0,4.0,0.28604081632653061224,0.31871428571428571429,0.47526530612244897959,0.79397959183673469388,0.35654166666666666667,0.18922448979591836735,0.029850746268656716,0.22388059701492538,0.0,0.13333333333333333,22,0.11578947368421053,0.85,0.24316939890710382,0.2770780856423174,0.3269936603269937,0.6495400614289503,0.05289672544080604,0.21914357682619648,3.022670025188917,22.670025188916878,31.738035264483624,69.52141057934509,40,418,0.08382426141988986,,,,,
9495,668472,Nick Pratto,1B,2021,AAA,,63,271,225,,58,15,3,21,55,37,,77,,,,,,,,,,0,0.13653136531365315,0.28413284132841327,0.0,0.4805194805194805,39,0.17333333333333334,0.0,0.21551724137931033,0.2808349146110057,0.4101190094015134,0.741439692731025,0.09108159392789374,0.3870967741935484,15.939278937381404,1.1385199240986716,62.61859582542695,58.064516129032256,20,527,0.19460176802220308,,,,,
9510,683021,Michael Stefanic,2B,2021,AAA,,104,458,404,67.0,135,21,0,16,54,45,1.0,62,6.0,3.0,7.0,2.0,0.31840384615384615385,0.40214423076923076923,0.48856730769230769231,0.89071153846153846154,0.36567307692307692308,0.17016346153846153846,0.0982532751091703,0.13537117903930132,8.727272727272727,0.7258064516129032,37,0.09158415841584158,0.6666666666666666,0.2317596566523605,0.2916666666666667,0.3011059941520468,0.6403647660818713,0.08712121212121213,0.15151515151515152,0.0,0.0,31.81818181818182,38.63636363636363,40,289,0.0693463374996863,,,,,
9497,668952,Ryan Kreidler,CF,2021,AAA,,41,162,135,28.0,41,8,0,7,22,24,1.0,39,5.0,2.0,1.0,2.0,0.38858536585365853659,0.48448780487804878049,0.70958536585365853659,1.1940731707317073,0.42946153846153846154,0.32100000000000000000,0.14814814814814814,0.24074074074074073,5.833333333333333,0.6153846153846154,15,0.1111111111111111,0.7142857142857143,0.14666666666666667,0.20359281437125748,0.18389162393162395,0.39217247863247867,0.0718562874251497,0.2874251497005988,7.185628742514971,17.964071856287426,28.742514970059883,61.07784431137724,40,211,0.03722495726495728,,,,,
9503,670223,Matt Mervis,1B,2022,AAA,,56,240,209,41.0,62,15,1,15,39,25,,35,0.0,0.0,5.0,1.0,,0.34335714285714285714,0.55930357142857142857,0.90266071428571428571,,0.55930357142857142857,0.10416666666666667,0.14583333333333334,0.0,0.7142857142857143,31,0.14832535885167464,0.0,0.1652542372881356,0.2260536398467433,0.2846119929453263,0.5025026455026455,0.07662835249042145,0.3448275862068966,22.988505747126435,0.0,64.36781609195403,55.172413793103445,30,261,0.1193577556571907,,,,,
9516,694374,Tim Tawa,2B,2024,AAA,,37,157,138,25.0,42,11,1,10,26,13,,32,3.0,0.0,4.0,2.0,0.25024324324324324324,0.30002702702702702703,0.47748648648648648649,0.77751351351351351351,,0.22724324324324324325,0.08280254777070063,0.20382165605095542,4.615384615384615,0.40625,22,0.15942028985507245,1.0,0.20100502512562815,0.26666666666666666,0.4161884057971014,0.7163623188405797,0.08888888888888889,0.28444444444444444,18.666666666666668,21.333333333333332,48.0,77.33333333333333,10,225,0.21518338067147327,,,,,
9517,805300,Jakob Marsee,CF,2024,AAA,,22,93,80,14.0,22,4,0,1,5,12,,20,7.0,0.0,0.0,0.0,,0.29922727272727272727,0.32054545454545454545,0.61977272727272727273,,0.32054545454545454545,0.12903225806451613,0.21505376344086022,1.75,0.6,5,0.0625,1.0,0.291866028708134,0.3547008547008547,0.6746727272727273,1.1291272727272728,0.09401709401709402,0.20512820512820512,12.820512820512821,35.8974358974359,84.61538461538461,71.7948717948718,10,234,0.3828066985645933,,,,,
8768,694362,Blake Dunn,CF,2022,A,,33,127,93,22.0,27,5,1,4,16,24,,29,18.0,1.0,7.0,0.0,,0.39954545454545454545,0.48884848484848484848,0.88839393939393939394,,0.48884848484848484848,0.1889763779527559,0.2283464566929134,6.545454545454546,0.8275862068965517,10,0.10752688172043011,0.9473684210526315,0.1511627906976744,0.22115384615384615,0.22455528846153847,0.4874759615384615,0.09615384615384616,0.34615384615384615,11.538461538461538,17.30769230769231,46.15384615384615,98.07692307692308,20,104,0.07339249776386406,,,,,
8939,676439,Hunter Feduccia,C,2023,AAA,,88,380,319,61.0,89,18,2,11,57,58,,79,0.0,0.0,0.0,3.0,,0.42618181818181818182,0.51948863636363636364,0.94567045454545454545,,0.51948863636363636364,0.15263157894736842,0.20789473684210527,0.0,0.7341772151898734,31,0.09717868338557993,0.0,0.17,0.2857142857142857,0.23998611111111112,0.5611916666666666,0.14285714285714285,0.2605042016806723,0.0,5.042016806722689,45.3781512605042,35.294117647058826,20,119,0.06998611111111111,,,,,
8332,687551,Drew Gilbert,CF,2024,Complex,FCL Mets,3,11,7,2.0,0,0,0,0,0,4,,2,0.0,0.0,0.0,0.0,0E-20,0.39900000000000000000,0E-20,0.39900000000000000000,,0,0.36363636363636365,0.18181818181818182,0.0,2.0,0,0.0,0.0,0.19,0.23853211009174313,0.318,0.5029117647058824,0.06422018348623854,0.1834862385321101,16.51376146788991,5.5045871559633035,71.55963302752293,66.05504587155964,10,109,0.128,50.0,50.0,55.0,60.0,50.0
8338,687637,Dylan Beavers,CF,2024,AAA,,6,22,20,3.0,5,1,0,0,4,1,,10,0.0,0.0,1.0,0.0,,0.36350000000000000000,0.35400000000000000000,0.71750000000000000000,,0.35400000000000000000,0.045454545454545456,0.45454545454545453,0.0,0.1,1,0.05,0.0,0.22727272727272727,0.3722627737226277,0.4462857142857143,0.8679428571428571,0.1897810218978102,0.26277372262773724,17.51824817518248,8.75912408759124,61.31386861313869,70.07299270072993,10,137,0.21901298701298702,40.0,55.0,60.0,55.0,60.0
8364,694377,Nick Yorke,2B,2021,A+,,21,96,84,17.0,28,6,1,4,15,11,0.0,22,2.0,1.0,0.0,1.0,0.39347619047619047619,0.45100000000000000000,0.66128571428571428571,1.1122857142857143,0.43257142857142857143,0.26780952380952380952,0.11458333333333333,0.22916666666666666,2.6666666666666665,0.5,11,0.13095238095238096,0.6666666666666666,0.22641509433962265,0.2719298245614035,0.32829545454545456,0.5956818181818182,0.06140350877192982,0.23684210526315788,15.789473684210526,15.789473684210526,68.42105263157895,57.89473684210526,20,114,0.10188036020583191,50.0,55.0,55.0,45.0,40.0
8173,694212,Samuel Basallo,C,2022,Complex,FCL Orioles,43,180,158,22.0,44,5,0,6,32,15,,37,1.0,0.0,4.0,3.0,0.30727906976744186047,0.36102325581395348837,0.44106976744186046512,0.80209302325581395349,,0.13379069767441860465,0.08333333333333333,0.20555555555555555,1.7142857142857142,0.40540540540540543,11,0.06962025316455696,1.0,0.1651376146788991,0.2033898305084746,0.34374193548387094,0.6181290322580645,0.05084745762711865,0.2542372881355932,20.338983050847457,0.0,76.27118644067797,50.847457627118644,10,118,0.17860432080497185,40.0,70.0,70.0,30.0,40.0
